CAR_ID,品牌系列,主/副驾驶座安全气囊,前/后排侧气囊,前/后排头部气囊(气帘),膝部气囊,前排中间气囊,被动行人保护,后排正向安全气囊,缺气保用轮胎,后排中央安全气囊,副驾驶座垫式气囊
70220,速腾,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70221,速腾,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70715,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
69421,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71696,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65179,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
62194,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
69414,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
69413,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
62193,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71951,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65181,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65177,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71952,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65178,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65180,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
60622,探岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
66454,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66453,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66452,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68468,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68467,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68198,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
67287,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67286,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67285,途观L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67411,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67414,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
67410,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
68750,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
69573,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67413,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68749,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69572,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
67412,途岳,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69272,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71677,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71654,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
69271,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
69273,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
70354,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
69297,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
69298,大众ID.3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(选配),,
68889,高尔夫,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
70637,高尔夫,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
70965,高尔夫,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
70638,高尔夫,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68888,高尔夫,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62338,高尔夫,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68636,揽巡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68633,揽巡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71076,揽巡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68634,揽巡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68635,揽巡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
70401,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70402,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68144,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70398,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70399,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70400,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70397,宝来,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69047,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71859,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64089,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64113,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
69048,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
67032,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65340,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69044,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69045,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71858,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64114,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71856,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
69043,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71857,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71860,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71861,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
67033,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
69046,一汽-大众CC,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
63584,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
63585,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
64329,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
72503,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
63583,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
64328,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
63582,途锐,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),"(标配)主驾膝部气囊,(标配)副驾膝部气囊",,(标配),,,,
64396,威然,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64398,威然,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64395,威然,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64394,威然,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64397,威然,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71346,揽境,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68640,揽境,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71349,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68648,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71340,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71341,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71345,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71342,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71344,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68642,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71348,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68646,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68641,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71343,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71351,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68645,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71350,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68639,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
68647,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
71347,揽境,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64933,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70122,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70120,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64555,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
70121,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60621,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64556,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70123,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64932,凌渡,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
63096,Polo,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63097,Polo,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63095,Polo,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62295,Polo,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63047,Polo,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61859,高尔夫GTI,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
67314,高尔夫GTI,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71027,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71026,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
72574,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
72576,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
71025,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
72575,T-ROC探歌,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70812,ID.4 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
71288,ID.4 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
71287,ID.4 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
71289,ID.4 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66302,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66304,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69275,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69274,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66305,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69276,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
72043,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66303,ID.4 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
63282,途安,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
65378,途安,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
65377,途安,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63118,途安,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
63117,途安,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
64849,探影,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64850,探影,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63094,途铠,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60102,途铠,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63565,途铠,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63092,途铠,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63093,途铠,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
50920,Arteon,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
65987,大众ID.7 VIZZION,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62442,大众ID.7 VIZZION,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62621,大众ID.7 VIZZION,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66190,大众ID.7 VIZZION,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
50921,蔚揽,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
50780,蔚揽,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
50922,蔚揽,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,,,,,
67824,ID.6 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
67826,ID.6 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
67825,ID.6 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
64678,ID.6 CROZZ,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62714,ID.6 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62716,ID.6 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62715,ID.6 X,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
