CAR_ID,品牌系列,巡航系统,辅助驾驶等级,卫星导航系统,导航路况信息显示,地图品牌,AR实景导航,并线辅助,车道保持辅助系统,车道居中保持,道路交通标识识别,自动泊车入位,自动变道辅助,匝道自动驶出(入),自动驾驶辅助路段,遥控泊车,方向盘离手检测,倒车车侧预警系统,记忆泊车,高精地图,循迹倒车,信号灯识别,起步提醒,辅助驾驶系统,代客泊车,夜视系统,远程召唤
71427,元PLUS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71918,元PLUS,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66991,元PLUS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,(标配),,,,,,,,(标配)DiPilot,,,
66992,元PLUS,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66990,元PLUS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
66989,元PLUS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
71603,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71502,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69065,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
68737,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69066,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69265,宋L DM-i,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
71473,宋L DM-i,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
71628,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),(标配),(标配),,,,,,(标配)DiPilot,,,
69067,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),(标配),(标配),,,,,,(标配)DiPilot,,,
71676,宋L DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),(标配),(标配),,,,,,(标配)DiPilot,,,
71072,海狮05 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71057,海狮05 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
72236,海狮05 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69005,海豚,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
69004,海豚,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
69006,海豚,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
71049,海豚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,,(标配),(标配),,,,,,,,,,,,,(标配)DiPilot,,,
66316,海豚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71050,海豚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71048,海豚,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
66930,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,,(标配),,,,,,(标配)DiPilot 100,,,
69345,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),,,,,,(标配)DiPilot,,,
71665,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,,(标配),,,,,,(标配)DiPilot 100,,,
71664,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",,,(标配),,,,(标配),,(标配)DiPilot 300,,,
71666,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),,,,,,(标配)DiPilot,,,
67384,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,"(标配)城市路段,(标配)高速路段",(标配),,(标配),,,,(标配),,(标配)DiPilot,,,
66926,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",,,(标配),,,,(标配),,(标配)DiPilot 300,,,
69394,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,"(标配)城市路段,(标配)高速路段",(标配),,(标配),,,,(标配),,(标配)DiPilot,,,
66927,海豹,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
67382,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,(标配),,,,,,,,,,,
69392,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
71663,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
67383,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,,,,
67381,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,,,,
66928,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
66925,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
66929,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
67380,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
69393,海豹,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,,,
70392,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
71667,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
71668,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
68312,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
68311,海豹06GT,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
68266,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,(标配)DiPilot,,,
71670,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,(标配)DiPilot,,,
71669,海豹06GT,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,(标配)DiPilot,,,
71684,元UP,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
66139,元UP,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69175,元UP,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
67007,元UP,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66138,元UP,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
71256,元UP,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
71683,元UP,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,,(选配),(选配),(选配),(选配),,,,,(标配),,(选配),,,,,,,,,
71536,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)DiPilot,,,
68095,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,,,(标配),,,,,,(标配)DiPilot,,,
71508,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,(标配),,(标配)DiPilot,,,
69743,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,(标配),,(标配)DiPilot,,,
71503,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69744,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69742,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),(标配),,,(标配),,(标配)DiPilot 300,,,
71679,宋L EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),(标配),,,(标配),,(标配)DiPilot 300,,,
66740,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
69284,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66739,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
69283,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66738,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
66741,驱逐舰05,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
66734,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
66742,驱逐舰05,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
71052,海豹05 DM-i,(标配)定速巡航,,(标配),(标配),(标配)腾讯,,,,,,,,,,,,,,,,,,,,,
71313,海豹05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
71314,海豹05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),,(标配),,,,,,(标配)DiPilot 100,,,
71695,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71693,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
68250,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),,,,(标配),,(标配)DiPilot 300,,,
66476,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),"(标配)城市路段,(标配)高速路段",(标配),(标配),(标配),,,,(标配),,(标配)DiPilot 300,,,
71692,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,(标配)DiPilot,,,
71694,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,(标配)DiPilot,,,
66475,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,,(标配),,,,,,(标配)DiPilot,,,
58503,海狮07 EV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,,(标配),,,,,,(标配)DiPilot,,,
71658,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,(标配),,,,,,,,(标配)DiPilot,,,
69348,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
69349,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
69391,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
71660,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),,,,,,(标配)DiPilot,,,
71662,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69390,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
69347,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71659,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71661,海豹07 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
71673,海狮05 DM-i,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,(标配),,,,,,,,,,,
71671,海狮05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,(标配),,,,,,,,(标配)DiPilot,,,
70058,海狮05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,,(标配),(标配),(标配),,,,,(标配),,,,,,,,(标配)DiPilot,,,
69114,海狮05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,(标配)DiPilot,,,
71672,海狮05 DM-i,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)百度,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(标配),(标配),(标配),,,,,,(标配)DiPilot 100,,,
