CAR_ID,品牌系列,前制动器类型,后制动器类型,驻车制动类型,前轮胎规格,后轮胎规格,备胎规格,备胎放置方式
71696,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)235/55 R18,(选配)235/50 R19","(标配)235/55 R18,(选配)235/50 R19",(标配)非全尺寸,(标配)后备厢内
65179,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)235/55 R18,(选配)235/50 R19","(标配)235/55 R18,(选配)235/50 R19",(标配)非全尺寸,
62194,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)255/45 R19,(选配)255/40 R20","(标配)255/45 R19,(选配)255/40 R20",(标配)非全尺寸,
69414,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)255/45 R19,(选配)255/40 R20","(标配)255/45 R19,(选配)255/40 R20",(标配)非全尺寸,
69413,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)255/40 R20,(标配)255/40 R20,(标配)非全尺寸,
62193,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)235/55 R18,(选配)235/50 R19","(标配)235/55 R18,(选配)235/50 R19",(标配)非全尺寸,
71951,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)235/55 R18,(选配)235/50 R19","(标配)235/55 R18,(选配)235/50 R19",(标配)非全尺寸,
65181,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)非全尺寸,
65177,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)非全尺寸,
71952,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R20,(标配)235/45 R20,(标配)非全尺寸,
65178,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,
65180,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)非全尺寸,
60622,探岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/45 R20,(标配)235/45 R20,(标配)非全尺寸,
66454,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,(标配)后备厢内
66453,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)非全尺寸,(标配)后备厢内
66452,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)255/45 R19,(选配)255/40 R20","(标配)255/45 R19,(选配)255/40 R20",(标配)非全尺寸,(标配)后备厢内
68468,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)255/45 R19,(选配)255/40 R20","(标配)255/45 R19,(选配)255/40 R20",(标配)非全尺寸,(标配)后备厢内
68467,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)255/40 R20,(标配)255/40 R20,(标配)非全尺寸,(标配)后备厢内
68198,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)255/40 R20,(标配)255/40 R20,(标配)非全尺寸,(标配)后备厢内
67287,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/65 R17,(标配)215/65 R17,(标配)非全尺寸,
67286,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/65 R17,(标配)215/65 R17,(标配)非全尺寸,
67285,途观L,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)235/55 R18,(标配)235/55 R18,(标配)非全尺寸,
67411,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)205/60 R16,(选配)205/55 R17","(标配)205/60 R16,(选配)205/55 R17",,
67414,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,,
67410,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,,
68750,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,,
69573,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R17,(标配)225/55 R17,(标配)非全尺寸,(标配)后备厢内
67413,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)非全尺寸,(标配)后备厢内
68749,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)非全尺寸,(标配)后备厢内
69572,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)非全尺寸,(标配)后备厢内
67412,途岳,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/50 R18,(标配)225/50 R18,(标配)非全尺寸,(标配)后备厢内
69272,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,(标配)215/55 R18,(标配)215/55 R18,,
71677,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,(标配)215/55 R18,(标配)215/55 R18,,
71654,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
69271,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
69273,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
70354,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
69297,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
69298,大众ID.3,(标配)通风盘式,(标配)鼓式,(标配)电子驻车,"(标配)215/55 R18,(选配)215/45 R20","(标配)215/55 R18,(选配)215/45 R20",,
68889,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,"(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
70637,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,"(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
70965,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)225/45 R17,(选配)225/40 R18","(标配)225/45 R17,(选配)225/40 R18","(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
70638,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
68888,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
62338,高尔夫,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(标配)非全尺寸,
68636,揽巡,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/60 R18,(标配)245/60 R18,(标配)非全尺寸,
68633,揽巡,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/50 R20,(标配)255/50 R20,(标配)非全尺寸,
71076,揽巡,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)255/50 R20,(选配)265/45 R21","(标配)255/50 R20,(选配)265/45 R21",(标配)非全尺寸,
68634,揽巡,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)255/50 R20,(选配)265/45 R21","(标配)255/50 R20,(选配)265/45 R21",(标配)非全尺寸,
68635,揽巡,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
70401,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,(标配)195/65 R15,(标配)195/65 R15,(选配)非全尺寸,(选配)后备厢内
70402,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,(标配)195/65 R15,(标配)195/65 R15,(选配)非全尺寸,(选配)后备厢内
68144,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(选配)非全尺寸,(选配)后备厢内
70398,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(选配)非全尺寸,(选配)后备厢内
70399,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,"(标配)205/55 R16,(选配)225/45 R17","(标配)205/55 R16,(选配)225/45 R17",(选配)非全尺寸,(选配)后备厢内
70400,宝来,(标配)盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R17,(标配)225/45 R17,(选配)非全尺寸,(选配)后备厢内
70397,宝来,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R16,(标配)205/55 R16,(选配)非全尺寸,
69047,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,(标配)后备厢内
71859,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,(标配)后备厢内
64089,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
64113,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
69048,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
67032,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
65340,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,
69044,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,
69045,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,(标配)后备厢内
71858,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)245/45 R18,(选配)245/40 R19","(标配)245/45 R18,(选配)245/40 R19",(标配)非全尺寸,(标配)后备厢内
64114,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,
71856,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,
69043,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,
71857,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,
71860,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
71861,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
67033,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
69046,一汽-大众CC,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R19,(标配)245/40 R19,(标配)非全尺寸,(标配)后备厢内
63584,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/55 R19,(标配)255/55 R19,(标配)非全尺寸,
63585,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/55 R19,(标配)255/55 R19,(标配)非全尺寸,
64329,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R20,(标配)285/45 R20,(标配)非全尺寸,
72503,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R20,(标配)285/45 R20,(标配)非全尺寸,
63583,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/40 R21,(标配)285/40 R21,(标配)补胎工具,
64328,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R20,(标配)285/45 R20,(标配)非全尺寸,
63582,途锐,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/40 R21,(标配)285/40 R21,(标配)补胎工具,
64396,威然,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/60 R18,(标配)235/60 R18,(标配)非全尺寸,
64398,威然,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)非全尺寸,
64395,威然,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R19,(标配)235/55 R19,(标配)非全尺寸,
64394,威然,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/50 R20,(标配)235/50 R20,(标配)非全尺寸,
64397,威然,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/50 R20,(标配)235/50 R20,(标配)非全尺寸,
71346,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/50 R20,(标配)255/50 R20,(标配)非全尺寸,
68640,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/50 R20,(标配)255/50 R20,(标配)非全尺寸,
71349,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68648,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71340,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71341,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71345,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71342,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71344,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68642,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71348,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68646,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68641,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71343,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71351,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68645,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71350,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68639,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
68647,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
71347,揽境,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R21,(标配)265/45 R21,(标配)非全尺寸,
64933,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,(标配)非全尺寸,
70122,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,(标配)非全尺寸,
70120,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)非全尺寸,
64555,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)非全尺寸,
70121,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,(标配)非全尺寸,
60621,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,(标配)非全尺寸,
64556,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)205/55 R17,(标配)205/55 R17,(标配)非全尺寸,
70123,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)非全尺寸,
64932,凌渡,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)非全尺寸,
63096,Polo,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/65 R15,(标配)185/65 R15,(标配)非全尺寸,
63097,Polo,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/65 R15,(标配)185/65 R15,(标配)非全尺寸,
63095,Polo,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/65 R15,(标配)185/65 R15,(标配)非全尺寸,
62295,Polo,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)185/65 R15,(标配)185/65 R15,(标配)非全尺寸,
63047,Polo,(标配)通风盘式,(标配)鼓式,(标配)手刹,(标配)195/55 R16,(标配)195/55 R16,(标配)非全尺寸,
61859,高尔夫GTI,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R18,(标配)225/40 R18,"(标配)补胎工具,(选配)非全尺寸",(选配)后备厢内
67314,高尔夫GTI,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R18,(标配)225/40 R18,(标配)非全尺寸,(标配)后备厢内
71027,T-ROC探歌,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/55 R17,(标配)215/55 R17,(标配)非全尺寸,(标配)后备厢内
71026,T-ROC探歌,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R18,(标配)215/50 R18,(标配)非全尺寸,(标配)后备厢内
72574,T-ROC探歌,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R18,(标配)215/50 R18,(标配)非全尺寸,(标配)后备厢内
72576,T-ROC探歌,(标配)通风盘式,(标配)盘式,(标配)电子驻车,"(标配)215/55 R17,(选配)215/50 R18","(标配)215/55 R17,(选配)215/50 R18",(选配)非全尺寸,(选配)后备厢内
71025,T-ROC探歌,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)215/50 R18,(标配)215/50 R18,(选配)非全尺寸,(选配)后备厢内
