CAR_ID,品牌系列,驾驶模式切换,发动机启停技术,自动驻车,上坡辅助,陡坡缓降,可变悬架功能,可变转向比,能量回收系统,空气悬架,整体主动转向系统,魔毯智能悬架,单踏板模式,电磁感应悬架
71057,海狮05 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
72236,海狮05 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
69005,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69004,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69006,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71049,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66316,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71050,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71048,海豚,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66930,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
69345,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71665,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71664,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71666,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
67384,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
66926,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
69394,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
66927,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67382,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69392,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71663,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67383,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67381,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
66928,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66925,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66929,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67380,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69393,海豹,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
70392,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71667,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71668,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
68312,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
68311,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
68266,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71670,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71669,海豹06GT,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71684,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
66139,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
69175,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
67007,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
66138,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71256,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71683,元UP,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71536,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
68095,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71508,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
69743,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71503,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
69744,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
69742,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71679,宋L EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
66740,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69284,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66739,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69283,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66738,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66741,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66734,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
66742,驱逐舰05,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71052,海豹05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71313,海豹05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71314,海豹05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71695,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
71693,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
68250,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
66476,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
71692,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
71694,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
66475,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
58503,海狮07 EV,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
71658,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69348,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69349,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69391,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71660,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71662,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69390,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69347,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71659,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
71661,海豹07 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,(标配)悬架软硬调节,,(标配),,,,,
71673,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71671,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
70058,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
69114,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71672,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
69115,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
70057,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
71674,海狮05 DM-i,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),,,(标配),,,,,
67273,护卫舰07,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
67272,护卫舰07,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
67271,护卫舰07,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
67274,护卫舰07,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
67250,护卫舰07,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)越野,(标配)雪地",,(标配),(标配),(标配),(标配)悬架软硬调节,,(标配),,,,,
67156,比亚迪e2,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
63011,比亚迪e2,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
67157,比亚迪e2,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
62376,元Pro,"(标配)运动,(标配)经济,(标配)雪地",,,(标配),(标配),,,(标配),,,,,
62377,元Pro,"(标配)运动,(标配)经济,(标配)雪地",,,(标配),(标配),,,(标配),,,,,
62378,元Pro,"(标配)运动,(标配)经济,(标配)雪地",,,(标配),(标配),,,(标配),,,,,
69051,秦新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69052,秦新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
55331,宋MAX新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
55329,宋MAX新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
55328,宋MAX新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
55330,宋MAX新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
55009,宋MAX新能源,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
60687,比亚迪e9,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
60414,比亚迪D1,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
63696,比亚迪D1,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
70469,比亚迪e6,,,,,,,,(标配),,,,,
70470,比亚迪e6,,,,,,,,(标配),,,,,
51306,比亚迪e3,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
52635,比亚迪e3,"(标配)运动,(标配)经济,(标配)雪地",,(标配),(标配),,,,(标配),,,,,
69842,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69730,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
64997,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
69851,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
65369,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69760,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69854,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
72550,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69848,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
72549,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
69855,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
69850,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
69849,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
69853,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
65144,帕萨特,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,,,,,,
67732,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69852,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
69856,帕萨特,(标配)运动,(标配),(标配),(标配),,,,,,,,,
66451,迈腾,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
70441,迈腾,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
68101,迈腾,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
66450,迈腾,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
69938,迈腾,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
70442,迈腾,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,(标配),,,,,
69937,迈腾,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,(标配),,,,,
71364,迈腾,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,(标配),,,,,
71926,迈腾,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,(标配),,,,,
71927,迈腾,"(标配)运动,(标配)经济,(标配)标准/舒适,(标配)自定义/个性化",(标配),(标配),(标配),,,,(标配),,,,,
64819,朗逸,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64818,朗逸,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64824,朗逸,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64821,朗逸,(标配)运动,(标配),(标配),(标配),,,,,,,,,
64825,朗逸,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
64823,朗逸,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
67521,朗逸,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
64820,朗逸,(标配)运动,(标配),(标配),(标配),,,,(标配),,,,,
63242,朗逸,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,(标配),,,,,
70551,朗逸,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,(标配),,,,,
64826,朗逸,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,(标配),,,,,
70552,朗逸,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,(标配),,,,,
69830,朗逸,"(标配)运动,(标配)经济",(标配),(标配),(标配),,,,(标配),,,,,
64822,朗逸,(标配)运动,(标配),,(标配),,,,,,,,,
