CAR_ID,品牌系列,天窗类型,前/后电动车窗,车窗一键升降功能,车窗防夹手功能,侧窗多层隔音玻璃,后风挡遮阳帘,后排侧窗遮阳帘,车内化妆镜,后雨刷,感应雨刷功能,后排侧隐私玻璃,可加热喷水嘴,星空天窗,光感天幕
66751,秦PLUS,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66747,秦PLUS,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
65656,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
71504,秦PLUS,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
71686,秦PLUS,,前(标配) / 后(标配),,,,,,(标配)副驾驶,,,,,,
67266,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
72442,秦PLUS,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,(标配)副驾驶,,,,,,
63012,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
71689,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66745,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66743,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
51966,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
71688,秦PLUS,,前(标配) / 后(标配),,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66744,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66748,秦PLUS,,前(标配) / 后(标配),,,,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66733,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
71685,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
66749,秦PLUS,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,(标配)副驾驶,,,,,,
72103,秦PLUS,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,(标配)副驾驶,,,,,,
71687,秦PLUS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69070,海鸥,,前(标配) / 后(标配),,,,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
69068,海鸥,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
71691,海鸥,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
71065,海鸥,,前(标配) / 后(标配),,,,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
69069,海鸥,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
71690,海鸥,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
71292,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71392,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
72523,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71393,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71435,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
72209,汉L,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71703,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69813,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71707,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
72515,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71706,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66906,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71591,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71534,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
45619,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
72514,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71705,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69817,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69816,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69814,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69815,汉,,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71704,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71533,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71535,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
52453,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66774,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66909,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66905,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71623,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66903,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
67270,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69143,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66773,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66902,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69802,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69142,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69144,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66753,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66907,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66908,汉,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69209,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69254,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71524,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69253,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71657,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71656,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69513,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69210,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69252,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71481,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71470,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71520,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69514,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
72520,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71525,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
69512,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
71480,宋PLUS新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
72208,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
72468,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71390,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71391,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71291,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71389,唐L,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70346,夏,"(标配)电动天窗,(标配)不可开启全景天窗",前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
72517,夏,"(标配)电动天窗,(标配)不可开启全景天窗",前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71228,夏,"(标配)电动天窗,(标配)不可开启全景天窗",前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
69726,夏,"(标配)电动天窗,(标配)不可开启全景天窗",前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71227,夏,"(标配)电动天窗,(标配)不可开启全景天窗",前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71489,海豹06新能源,,前(标配) / 后(标配),(标配)全车,(标配),,,,(标配)副驾驶,,,,,,
66640,海豹06新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
66680,海豹06新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,,,,,
68514,海豹06新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71468,海豹06新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71469,海豹06新能源,,前(标配) / 后(标配),(标配)驾驶位,(标配),,,,(标配)副驾驶,,,,,,
