CAR_ID,品牌系列,方向盘材质,方向盘位置调节,换挡形式,多功能方向盘,方向盘换挡,方向盘加热,方向盘记忆,行车电脑显示屏幕,全液晶仪表盘,液晶仪表尺寸,HUD抬头数字显示,内后视镜功能,ETC装置,AR-HUD增强现实抬头显示,HUD抬头尺寸,仪表盘屏幕材质,仪表盘屏幕分辨率（px）
64826,朗逸,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,,,,,
70552,朗逸,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
69830,朗逸,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
64822,朗逸,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)8英寸,,(标配)手动防眩目,,,,,
61259,朗逸,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)8英寸,,(标配)手动防眩目,,,,,
69831,朗逸,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)8英寸,,(标配)手动防眩目,,,,,
67522,朗逸,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)8英寸,,(标配)手动防眩目,,,,,
67612,途昂,(标配)皮质,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
72135,途昂,(标配)皮质,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67605,途昂,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)自动防眩目,,,,,
67606,途昂,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(选配),(标配)自动防眩目,,,,,
67603,途昂,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
72134,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67611,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
71802,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67609,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67604,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,,,,,
67607,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
71908,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
69914,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67608,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,,,,,
67602,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67601,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,,,,,
67610,途昂,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,,,,,
70222,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
70218,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
72129,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)自动防眩目,(选配),,,,
72128,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)自动防眩目,(选配),,,,
70219,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
72130,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(选配),"(标配)8英寸,(选配)10.25英寸",,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
68133,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
72411,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(选配),"(标配)8英寸,(选配)10.25英寸",,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
70217,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
70220,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(选配),"(标配)8英寸,(选配)10.25英寸",,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
70221,速腾,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(选配),"(标配)8英寸,(选配)10.25英寸",,"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
70715,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
69421,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
71696,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
65179,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
62194,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
69414,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
69413,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(选配),,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,(选配),,,,
62193,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
71951,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
65181,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
65177,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
71952,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
65178,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
65180,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
60622,探岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
66454,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(选配),(标配)自动防眩目,,,,,
66453,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
66452,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
68468,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
68467,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
68198,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)10.3英寸,(标配),(标配)自动防眩目,,,,,
67287,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)手动防眩目,,,,,
67286,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)手动防眩目,,,,,
67285,途观L,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)自动防眩目,,,,,
67411,途岳,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,,,,,
67414,途岳,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,,,,,
67410,途岳,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,,,,,
68750,途岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)自动防眩目,,,,,
69573,途岳,(标配)塑料,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,,,,,
67413,途岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(选配),"(标配)8英寸,(选配)10.25英寸",,(标配)手动防眩目,,,,,
68749,途岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,,,,,
69572,途岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
67412,途岳,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
69272,大众ID.3,(标配)塑料,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,,,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,,,(标配)LCD,
71677,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
71654,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
69271,大众ID.3,(标配)塑料,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,,,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,,,(标配)LCD,
69273,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
70354,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
69297,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
69298,大众ID.3,(标配)皮质,(标配)手动上下+前后调节,(标配)旋转式电子怀挡,(标配),,(标配),,(标配)彩色,(标配),(标配)5.3英寸,,(标配)手动防眩目,,(选配),,(标配)LCD,
68889,高尔夫,(标配)皮质,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
70637,高尔夫,"(标配)皮质,(选配)真皮",(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(选配),(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)手动防眩目,(选配),,,,
70965,高尔夫,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
70638,高尔夫,(标配)皮质,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(选配),(选配),,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
68888,高尔夫,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
62338,高尔夫,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
68636,揽巡,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,,,,,
68633,揽巡,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,,,,,
71076,揽巡,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,,,,,
68634,揽巡,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,,,,,
68635,揽巡,(标配)真皮,(标配)手动上下+前后调节,(标配)电子挡把换挡,(标配),(标配),(选配),,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)自动防眩目,,,,,
70401,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
70402,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
68144,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
70398,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
70399,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
70400,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
70397,宝来,(标配)皮质,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),,,,(标配)彩色,,(标配)8英寸,,(标配)手动防眩目,(选配),,,,
69047,一汽-大众CC,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.3英寸,,(标配)自动防眩目,(选配),,,,
71859,一汽-大众CC,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.3英寸,,(标配)自动防眩目,(选配),,,,
64089,一汽-大众CC,(标配)真皮,(标配)手动上下+前后调节,(标配)机械挡把换挡,(标配),(标配),(标配),,(标配)彩色,(标配),(标配)10.3英寸,(选配),(标配)自动防眩目,(选配),,,,
