CAR_ID,品牌系列,驱动方式,四驱形式,中央差速器结构,前悬架类型,后悬架类型,助力类型,车体结构
71508,宋L EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69743,宋L EV,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71503,宋L EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69744,宋L EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69742,宋L EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71679,宋L EV,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
66740,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69284,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66739,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69283,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66738,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66741,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66734,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
66742,驱逐舰05,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
71052,海豹05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
71313,海豹05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
71314,海豹05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
71695,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71693,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
68250,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
66476,海狮07 EV,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71692,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71694,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
66475,海狮07 EV,(标配)后置后驱,,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
58503,海狮07 EV,(标配)双电机四驱,(标配)电动四驱,,(标配)双叉臂式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71658,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69348,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69349,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69391,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71660,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71662,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69390,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
69347,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71659,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71661,海豹07 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)五连杆式独立悬架,(标配)电动助力,承载式
71673,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71671,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70058,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69114,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71672,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69115,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70057,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71674,海狮05 DM-i,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67273,护卫舰07,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67272,护卫舰07,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67271,护卫舰07,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67274,护卫舰07,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67250,护卫舰07,(标配)前置四驱,(标配)电动四驱,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67156,比亚迪e2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
63011,比亚迪e2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
67157,比亚迪e2,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
62376,元Pro,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
62377,元Pro,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
62378,元Pro,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69051,秦新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69052,秦新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
55331,宋MAX新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
55329,宋MAX新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
55328,宋MAX新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
55330,宋MAX新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
55009,宋MAX新能源,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
60687,比亚迪e9,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
60414,比亚迪D1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
63696,比亚迪D1,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
70469,比亚迪e6,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70470,比亚迪e6,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
51306,比亚迪e3,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
52635,比亚迪e3,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69842,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69730,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
64997,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69851,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
65369,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69760,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69854,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
72550,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69848,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
72549,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69855,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69850,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69849,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69853,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
65144,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67732,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69852,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69856,帕萨特,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66451,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70441,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
68101,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
66450,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69938,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
70442,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
69937,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71364,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71926,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
71927,迈腾,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
64819,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64818,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64824,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64821,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64825,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64823,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
67521,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64820,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
63242,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
70551,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64826,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
70552,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69830,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
64822,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
61259,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
69831,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
67522,朗逸,(标配)前置前驱,,,(标配)麦弗逊式独立悬架,(标配)扭力梁式非独立悬架,(标配)电动助力,承载式
67612,途昂,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
72135,途昂,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67605,途昂,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
67606,途昂,(标配)前置四驱,(标配)适时四驱,(标配)多片离合器,(标配)麦弗逊式独立悬架,(标配)多连杆式独立悬架,(标配)电动助力,承载式
