CAR_ID,品牌系列,外后视镜功能,电子外后视镜功能
69512,宋PLUS新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71480,宋PLUS新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
72208,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
72468,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71390,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71391,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71291,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71389,唐L,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
70346,夏,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
72517,夏,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71228,夏,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69726,夏,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71227,夏,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71489,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
66640,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
66680,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
68514,海豹06新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71468,海豹06新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71469,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
71467,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
68516,海豹06新能源,"(标配)电动调节,(标配)后视镜加热",
71675,海豹06新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
68515,海豹06新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71700,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67875,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67874,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
67879,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71699,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67877,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66835,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
67878,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66858,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
70476,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66857,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71701,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67876,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
70475,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71702,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
70416,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
70454,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66775,唐新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71682,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
70059,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69112,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71681,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66963,宋Pro新能源,"(标配)电动调节,(标配)后视镜加热",
69113,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71627,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66965,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71680,宋Pro新能源,"(标配)电动调节,(标配)后视镜加热",
66964,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66966,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
70060,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66951,宋Pro新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
72031,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71852,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71817,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66988,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71427,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71918,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66991,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66992,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66990,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66989,元PLUS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71603,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71502,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69065,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
68737,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69066,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
69265,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71473,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71628,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69067,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71676,宋L DM-i,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71072,海狮05 EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71057,海狮05 EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
72236,海狮05 EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69005,海豚,"(标配)电动调节,(标配)后视镜加热",
69004,海豚,"(标配)电动调节,(标配)后视镜加热",
69006,海豚,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71049,海豚,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66316,海豚,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71050,海豚,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71048,海豚,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66930,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69345,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71665,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71664,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71666,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
67384,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66926,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
69394,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66927,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67382,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69392,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71663,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67383,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
67381,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66928,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66925,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66929,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67380,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
69393,海豹,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
70392,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71667,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71668,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
68312,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
68311,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
68266,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71670,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71669,海豹06GT,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71684,元UP,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66139,元UP,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69175,元UP,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
67007,元UP,"(标配)电动调节,(标配)后视镜加热",
66138,元UP,"(标配)电动调节,(标配)后视镜加热",
71256,元UP,"(标配)电动调节,(标配)后视镜加热",
71683,元UP,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71536,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
68095,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
71508,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
69743,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71503,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
69744,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
69742,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71679,宋L EV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
66740,驱逐舰05,"(标配)电动调节,(标配)后视镜加热",
69284,驱逐舰05,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66739,驱逐舰05,"(标配)电动调节,(标配)后视镜加热",
69283,驱逐舰05,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66738,驱逐舰05,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66741,驱逐舰05,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠",
66734,驱逐舰05,"(标配)电动调节,(标配)后视镜加热",
66742,驱逐舰05,"(标配)电动调节,(标配)后视镜加热",
71052,海豹05 DM-i,"(标配)电动调节,(标配)后视镜加热",
