CAR_ID,品牌系列,长度_mm,宽度_mm,高度_mm,轴距_mm,前轮距_mm,后轮距_mm,接近角__,离去角__,车身结构,车门开启方式,车门数_个,座位数_个,油箱容积_L,后备厢容积_L,风阻系数_Cd,最小离地间隙_mm,最大涉水深度_mm,最小转弯半径_m,满载最小离地间隙_mm,纵向通过角__,最大爬坡度__,最大载重质量_kg,后排车门开启方式,前备厢容积_L,最大爬坡角度__,空载最小离地间隙_mm,氢瓶容积_L
69938,迈腾,4866,1832,1479,2871,1584,1570,16,14,三厢车,平开门,(标配)4,(标配)5,66,533,无,无,无,无,无,无,无,无,无,无,无,无,无
70442,迈腾,4990,1854,1487,2871,1586,1572,13,14,三厢车,平开门,(标配)4,(标配)5,69,520,无,无,无,无,无,无,无,无,无,无,无,无,无
69937,迈腾,4990,1854,1487,2871,1586,1572,13,14,三厢车,平开门,(标配)4,(标配)5,69,520,无,无,无,无,无,无,无,无,无,无,无,无,无
71364,迈腾,4990,1854,1487,2871,1586,1572,13,14,三厢车,平开门,(标配)4,(标配)5,69,520,无,无,无,无,无,无,无,无,无,无,无,无,无
71926,迈腾,4990,1854,1487,2871,1586,1572,13,14,三厢车,平开门,(标配)4,(标配)5,69,520,无,无,无,无,无,无,无,无,无,无,无,无,无
71927,迈腾,4990,1854,1487,2871,1586,1572,13,14,三厢车,平开门,(标配)4,(标配)5,69,508,无,无,无,无,无,无,无,无,无,无,无,无,无
64819,朗逸,4561,1740,1470,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
64818,朗逸,4561,1740,1470,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
64824,朗逸,4561,1740,1470,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
64821,朗逸,4561,1740,1470,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
64825,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
64823,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
67521,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
64820,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
63242,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
70551,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
64826,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
70552,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
69830,朗逸,4678,1806,1474,2688,1546,1520,15,14,三厢车,平开门,(标配)4,(标配)5,51,510,无,无,无,无,无,无,无,无,无,无,无,无,无
64822,朗逸,4561,1740,1494,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
61259,朗逸,4561,1740,1494,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
69831,朗逸,4561,1740,1494,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
67522,朗逸,4561,1740,1494,2651,1516,1496,16,17,三厢车,平开门,(标配)4,(标配)5,42.5,498,无,无,无,无,无,无,无,无,无,无,无,无,无
67612,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
72135,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67605,途昂,5158,1991,1788,2980,1704,1719,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2427,无,无,无,无,无,无,无,无,无,无,无,无,无
67606,途昂,5158,1991,1788,2980,1704,1719,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2427,无,无,无,无,无,无,无,无,无,无,无,无,无
67603,途昂,5158,1991,1788,2980,1704,1719,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2427,无,无,无,无,无,无,无,无,无,无,无,无,无
72134,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67611,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
71802,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,(标配)7,70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67609,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,"(标配)7,(选配)6",70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67604,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,"(标配)7,(选配)6",70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67607,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
71908,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
69914,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
67608,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
67602,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,"(标配)7,(选配)6",70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67601,途昂,5052,1989,1773,2980,1704,1721,19,18,SUV,平开门,(标配)5,"(标配)7,(选配)6",70,286-2415,无,无,无,无,无,无,无,无,无,无,无,无,无
67610,途昂,4917,1989,1729,2980,1704,1721,20,22,SUV跨界车,平开门,(标配)5,(标配)5,70,540-1719,无,无,无,无,无,无,无,无,无,无,无,无,无
70222,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70218,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
72129,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
72128,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70219,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
72130,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
68133,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
72411,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70217,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70220,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70221,速腾,4791,1801,1465,2731,1543,1546,16,14,三厢车,平开门,(标配)4,(标配)5,50,553,无,无,无,无,无,无,无,无,无,无,无,无,无
70715,探岳,4593,1860,1665,2731,1586,1576,20,18,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
69421,探岳,4684,1854,1685,2791,1582,1572,17,20,SUV,平开门,(标配)5,(标配)5,60,455,无,无,无,无,无,无,无,无,无,无,无,无,无
71696,探岳,4593,1860,1665,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
65179,探岳,4684,1854,1685,2791,1582,1572,17,20,SUV,平开门,(标配)5,(标配)5,60,455,无,无,无,无,无,无,无,无,无,无,无,无,无
62194,探岳,4695,1866,1684,2791,1586,1576,17,20,SUV,平开门,(标配)5,(标配)5,60,455,无,无,无,无,无,无,无,无,无,无,无,无,无
69414,探岳,4695,1866,1684,2791,1586,1576,17,20,SUV,平开门,(标配)5,(标配)5,63,455,无,无,无,无,无,无,无,无,无,无,无,无,无
69413,探岳,4695,1866,1684,2791,1586,1576,17,20,SUV,平开门,(标配)5,(标配)5,63,455,无,无,无,无,无,无,无,无,无,无,无,无,无
62193,探岳,4593,1860,1665,2731,1586,1576,20,18,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
71951,探岳,4593,1860,1665,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
65181,探岳,4592,1860,1665,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
65177,探岳,4592,1860,1669,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,63,506,无,无,无,无,无,无,无,无,无,无,无,无,无
71952,探岳,4592,1860,1669,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,63,506,无,无,无,无,无,无,无,无,无,无,无,无,无
65178,探岳,4593,1860,1665,2731,1586,1576,20,18,SUV,平开门,(标配)5,(标配)5,60,506,无,无,无,无,无,无,无,无,无,无,无,无,无
65180,探岳,4592,1860,1669,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,63,506,无,无,无,无,无,无,无,无,无,无,无,无,无
60622,探岳,4592,1860,1669,2731,1586,1576,19,19,SUV,平开门,(标配)5,(标配)5,63,506,无,无,无,无,无,无,无,无,无,无,无,无,无
66454,途观L,4735,1842,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,60,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
66453,途观L,4735,1842,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,60,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
66452,途观L,4735,1859,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,60,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
68468,途观L,4735,1859,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,62.5,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
68467,途观L,4735,1859,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,60,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
68198,途观L,4735,1859,1682,2791,1582,1572,18,19,SUV,平开门,(标配)5,(标配)5,62.5,471-1696,无,无,无,无,无,无,无,无,无,无,无,无,无
67287,途观L,4733,1839,1673,2791,1582,1572,16,16,SUV,平开门,(标配)5,(标配)5,60,495-1780,无,无,无,无,无,无,无,无,无,无,无,无,无
67286,途观L,4733,1839,1673,2791,1582,1572,16,16,SUV,平开门,(标配)5,(标配)5,60,495-1780,无,无,无,无,无,无,无,无,无,无,无,无,无
67285,途观L,4735,1859,1677,2791,1582,1572,16,16,SUV,平开门,(标配)5,(标配)5,60,495-1780,无,无,无,无,无,无,无,无,无,无,无,无,无
67411,途岳,4355,1762,1605,2651,1535,1515,18,20,SUV,平开门,(标配)5,(标配)5,无,445-1443,无,无,无,无,无,无,无,无,无,无,无,无,无
67414,途岳,4355,1762,1605,2651,1535,1515,18,20,SUV,平开门,(标配)5,(标配)5,无,445-1443,无,无,无,无,无,无,无,无,无,无,无,无,无
67410,途岳,4355,1762,1605,2651,1535,1515,18,20,SUV,平开门,(标配)5,(标配)5,无,445-1443,无,无,无,无,无,无,无,无,无,无,无,无,无
68750,途岳,4355,1762,1605,2651,1535,1515,18,20,SUV,平开门,(标配)5,(标配)5,无,445-1443,无,无,无,无,无,无,无,无,无,无,无,无,无
69573,途岳,4458,1841,1632,2680,1576,1541,19,21,SUV,平开门,(标配)5,(标配)5,51,455-1543,无,无,无,无,无,无,无,无,无,无,无,无,无
67413,途岳,4458,1841,1632,2680,1576,1541,19,21,SUV,平开门,(标配)5,(标配)5,51,455-1543,无,无,无,无,无,无,无,无,无,无,无,无,无
68749,途岳,4458,1841,1632,2680,1576,1541,19,21,SUV,平开门,(标配)5,(标配)5,51,455-1543,无,无,无,无,无,无,无,无,无,无,无,无,无
69572,途岳,4458,1841,1632,2680,1576,1541,19,21,SUV,平开门,(标配)5,(标配)5,51,455-1543,无,无,无,无,无,无,无,无,无,无,无,无,无
67412,途岳,4458,1841,1632,2680,1576,1541,19,21,SUV,平开门,(标配)5,(标配)5,56.5,374-1462,无,无,无,无,无,无,无,无,无,无,无,无,无
69272,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
71677,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
71654,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
69271,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
69273,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
70354,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
69297,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
69298,大众ID.3,4261,1778,1568,2765,1548,1525,16,19,两厢车,平开门,(标配)5,(标配)5,无,385-1267,无,无,无,无,无,无,无,无,无,无,无,无,无
68889,高尔夫,4282,1788,1479,2631,1539,1512,14,17,两厢车,平开门,(标配)5,(标配)5,51,368,无,无,无,5.35,无,无,无,无,无,无,无,无,无
70637,高尔夫,4282,1788,1479,2631,1539,1512,14,17,两厢车,平开门,(标配)5,(标配)5,51,368,无,无,无,5.35,无,无,无,无,无,无,无,无,无
70965,高尔夫,4289,1788,1479,2631,1539,1512,14,17,两厢车,平开门,(标配)5,(标配)5,51,368,无,无,无,5.35,无,无,无,无,无,无,无,无,无
70638,高尔夫,4296,1788,1471,2631,1535,1510,17,23,两厢车,平开门,(标配)5,(标配)5,51,350,无,无,无,5.35,无,无,无,无,无,无,无,无,无
68888,高尔夫,4296,1788,1471,2631,1535,1510,17,23,两厢车,平开门,(标配)5,(标配)5,51,350,无,无,无,5.35,无,无,无,无,无,无,无,无,无
62338,高尔夫,4296,1788,1471,2631,1535,1510,15,23,两厢车,平开门,(标配)5,(标配)5,51,350,无,无,无,5.35,无,无,无,无,无,无,无,无,无
68636,揽巡,4936,2015,1756,2980,1704,1719,22,20,SUV,平开门,(标配)5,(标配)5,74,656,无,无,无,无,无,无,无,无,无,无,无,无,无
68633,揽巡,4936,2015,1767,2980,1704,1719,22,20,SUV,平开门,(标配)5,(标配)5,74,656,无,无,无,无,无,无,无,无,无,无,无,无,无
71076,揽巡,4949,2015,1772,2980,1704,1719,22,21,SUV,平开门,(标配)5,(标配)5,无,656,无,无,无,无,无,无,无,无,无,无,无,无,无
68634,揽巡,4949,2015,1772,2980,1704,1719,22,21,SUV,平开门,(标配)5,(标配)5,74,656,无,无,无,无,无,无,无,无,无,无,无,无,无
68635,揽巡,4949,2015,1772,2980,1704,1719,22,21,SUV,平开门,(标配)5,(标配)5,74,656,无,无,无,无,无,无,无,无,无,无,无,无,无
70401,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.4,无,无,无,无,无,无,无,无,无
70402,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.4,无,无,无,无,无,无,无,无,无
68144,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.4,无,无,无,无,无,无,无,无,无
70398,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.4,无,无,无,无,无,无,无,无,无
70399,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.35,无,无,无,无,无,无,无,无,无
70400,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.35,无,无,无,无,无,无,无,无,无
70397,宝来,4672,1815,1478,2688,1546,1520,16,14,三厢车,平开门,(标配)4,(标配)5,50,506,无,无,无,5.35,无,无,无,无,无,无,无,无,无
69047,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71859,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
64089,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
64113,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
69048,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
67032,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
65340,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
69044,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
69045,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71858,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
64114,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71856,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
69043,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71857,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71860,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
71861,一汽-大众CC,4865,1870,1459,2841,1586,1572,15,15,掀背车,平开门,(标配)5,(标配)5,66,501,无,无,无,6.25,无,无,无,无,无,无,无,无,无
67033,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
69046,一汽-大众CC,4869,1870,1459,2841,1586,1572,16,15,旅行跨界车,平开门,(标配)5,(标配)5,66,514,无,无,无,6.25,无,无,无,无,无,无,无,无,无
63584,途锐,4889,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
63585,途锐,4878,1984,1694,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
64329,途锐,4878,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
72503,途锐,4878,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
63583,途锐,4878,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
64328,途锐,4878,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
63582,途锐,4878,1984,1697,2899,无,无,无,无,SUV,平开门,(标配)5,(标配)5,90,810-1800,无,无,无,无,无,无,无,无,无,无,无,无,无
64396,威然,5346,1976,1781,3180,1704,1721,17,15,MPV,平开门+侧滑门,(标配)5,(标配)7,73.5,436-2100,无,无,无,无,无,无,无,无,无,无,无,无,无
64398,威然,5346,1976,1781,3180,1704,1721,17,15,MPV,平开门+侧滑门,(标配)5,(标配)7,73.5,436-2100,无,无,无,无,无,无,无,无,无,无,无,无,无
64395,威然,5346,1976,1781,3180,1704,1721,17,15,MPV,平开门+侧滑门,(标配)5,(标配)7,73.5,436-2100,无,无,无,无,无,无,无,无,无,无,无,无,无
