CAR_ID,品牌系列,座椅材质,主座椅调节方式,副座椅调节方式,主_副驾驶座电动调节,前排座椅功能,电动座椅记忆功能,副驾驶位后排可调节按钮,第二排座椅调节,第二排座椅电动调节,第二排座椅功能,后排座椅放倒形式,前_后中央扶手,后排杯架,运动风格座椅,座椅布局,后排座椅电动放倒,加热_制冷杯架,后排小桌板,第二排独立座椅,第三排座椅功能,头颈暖风系统,第三排座椅调节,第三排座椅电动调节,零重力座椅,福祉座椅,前后移动扶手箱,可升降前后排车厢隔断
66991,元PLUS,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66992,元PLUS,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66990,元PLUS,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66989,元PLUS,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
71603,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71502,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69065,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68737,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69066,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69265,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71473,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71628,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69067,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71676,宋L DM-i,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71072,海狮05 EV,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后-,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71057,海狮05 EV,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
72236,海狮05 EV,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,(标配)靠背调节,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69005,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",无,无,无,无,无,无,无,无,前(标配) / 后-,无,(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
69004,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,无,无,无,无,前(标配) / 后-,无,(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
69006,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
71049,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66316,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,无,无,无,(标配)整体放倒,前(标配) / 后-,无,(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
71050,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
71048,海豚,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66930,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69345,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71665,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71664,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71666,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67384,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66926,海豹,(标配)翻毛材质,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
69394,海豹,(标配)翻毛材质,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
66927,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副-,无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67382,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69392,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71663,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67383,海豹,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,(标配),无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67381,海豹,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,(标配),无,无,"(标配)加热,(标配)通风",(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66928,海豹,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66925,海豹,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
66929,海豹,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
67380,海豹,(标配)真皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
69393,海豹,(标配)翻毛材质,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(4向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无
70392,海豹06GT,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),无,无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71667,海豹06GT,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)","(标配)前后调节,(标配)靠背调节",主(标配) / 副(标配),"(标配)加热,(标配)通风",无,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
71668,海豹06GT,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
68312,海豹06GT,(标配)仿皮,"(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向),(标配)腰部支撑(4向)","(标配)前后调节,(标配)靠背调节,(标配)高低调节(2向)",主(标配) / 副(标配),"(标配)加热,(标配)通风",(标配)驾驶位,无,无,无,无,(标配)比例放倒,前(标配) / 后(标配),(标配),无,无,无,无,无,无,无,无,无,无,无,无,无,无
