CAR_ID,品牌系列,车型名称,厂商指导价_元,厂商,级别,能源类型,环保标准,上市时间,最大功率_kW,最大扭矩_N_m,变速箱,车身结构,发动机,长_宽_高_mm,官方0_100km_h加速_s,最高车速_km_h,WLTC综合油耗_L_100km,整车质保,整备质量_kg,最大满载质量_kg,官方0_50km_h加速_s,WLTC纯电续航里程_km,电池快充时间_小时,电池慢充时间_小时,电池快充电量范围__,电池慢充电量范围__,电动机_Ps,最低荷电状态油耗_L_100kmWLTC,电能当量燃料消耗量_L_100km,CLTC纯电续航里程_km,最低荷电状态油耗_L_100km,油电综合燃料消耗量_L_100km,NEDC综合油耗_L_100km,NEDC纯电续航里程_km,实测0_100km_h加速_s,实测100_0km_h制动_m,实测油耗_L_100km,实测续航里程_km,最低荷电状态油耗_L_100kmNEDC,实测快充时间_小时,实测最低荷电状态油耗_L_100km,实测平均电耗_kWh_100km,实测电池快充电量范围__,准拖挂车总质量_kg,首任车主质保政策,最低荷电状态油耗_L_100kmCLTC,官方100_0km_h制动_m
66537,宝马5系,宝马5系 2025款 530Li xDrive 豪华套装,50.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,246,7.0,(标配)三年或10万公里,1866,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66502,宝马5系,宝马5系 2025款 530Li xDrive M运动套装,50.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,246,7.0,(标配)三年或10万公里,1866,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64199,宝马5系,宝马5系 2025款 530Li 尊享型 豪华套装,52.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1808,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66526,宝马5系,宝马5系 2025款 530Li 尊享型 M运动套装,52.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1808,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,6.18,38.89,9.19,无,无,无,无,无,无,无,无,无,无
65489,宝马5系,宝马5系 2024款 525Li 豪华套装,43.99万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,140,310,8挡手自一体,4门5座三厢车,2.0T 190马力 L4,5175*1900*1520,8.2,225,6.5,(标配)三年或10万公里,1790,2390,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71244,宝马5系,宝马5系 2024款 525Li M运动套装,43.99万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,140,310,8挡手自一体,4门5座三厢车,2.0T 190马力 L4,5175*1900*1520,8.2,225,6.5,(标配)三年或10万公里,1790,2390,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71246,宝马5系,宝马5系 2024款 530Li 领先型 豪华套装,48.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1823,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71242,宝马5系,宝马5系 2024款 530Li 领先型 M运动套装,48.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1823,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66538,宝马5系,宝马5系 2024款 530Li xDrive 豪华套装,50.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.04,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,246,7.0,(标配)三年或10万公里,1866,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71243,宝马5系,宝马5系 2024款 530Li xDrive M运动套装,50.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.04,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,246,7.0,(标配)三年或10万公里,1866,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71241,宝马5系,宝马5系 2024款 530Li 尊享型 豪华套装,52.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1823,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71247,宝马5系,宝马5系 2024款 530Li 尊享型 M运动套装,52.59万,华晨宝马,中大型车,汽油+48V轻混系统,国VI,2024.01,190,400,8挡手自一体,4门5座三厢车,2.0T 258马力 L4,5175*1900*1520,6.5,250,6.8,(标配)三年或10万公里,1808,2410,无,无,无,无,无,无,无,无,无,无,无,无,无,无,6.18,38.89,9.19,无,无,无,无,无,无,无,无,无,无
64898,宝马3系,宝马3系 2025款 325i M运动套装,31.99万,华晨宝马,中型车,汽油,国VI,2024.09,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4728*1827*1452,7.6,233,6.9,(标配)三年或10万公里,1588,2050,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64901,宝马3系,宝马3系 2025款 325Li M运动套装,33.99万,华晨宝马,中型车,汽油,国VI,2024.09,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4838*1827*1454,7.9,233,6.9,(标配)三年或10万公里,1601,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68593,宝马3系,宝马3系 2025款 330i M运动曜夜套装,35.99万,华晨宝马,中型车,汽油,国VI,2024.09,180,400,8挡手自一体,4门5座三厢车,2.0T 245马力 L4,4728*1827*1452,6.3,250,7,(标配)三年或10万公里,1608,2060,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68590,宝马3系,宝马3系 2025款 330Li M运动曜夜套装,36.99万,华晨宝马,中型车,汽油,国VI,2024.09,180,400,8挡手自一体,4门5座三厢车,2.0T 245马力 L4,4838*1827*1454,6.3,250,7,(标配)三年或10万公里,1618,2070,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64902,宝马3系,宝马3系 2025款 330Li 尊享型 M运动曜夜套装,39.99万,华晨宝马,中型车,汽油,国VI,2024.09,180,400,8挡手自一体,4门5座三厢车,2.0T 245马力 L4,4838*1827*1454,6.3,250,7,(标配)三年或10万公里,1618,2070,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68591,宝马3系,宝马3系 2024款 320i M运动套装,29.99万,华晨宝马,中型车,汽油,国VI,2023.11,115,250,8挡手自一体,4门5座三厢车,2.0T 156马力 L4,4728*1827*1452,9,222,6.9,(标配)三年或10万公里,1587,2050,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64899,宝马3系,宝马3系 2024款 320Li M运动套装,32.19万,华晨宝马,中型车,汽油,国VI,2023.11,115,250,8挡手自一体,4门5座三厢车,2.0T 156马力 L4,4838*1827*1454,9.1,222,6.9,(标配)三年或10万公里,1601,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64903,宝马3系,宝马3系 2024款 325i M运动套装,31.69万,华晨宝马,中型车,汽油,国VI,2023.11,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4728*1827*1452,7.6,233,6.9,(标配)三年或10万公里,1588,2050,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68592,宝马3系,宝马3系 2024款 325i M运动曜夜套装,33.99万,华晨宝马,中型车,汽油,国VI,2023.11,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4728*1827*1452,7.6,233,6.9,(标配)三年或10万公里,1588,2050,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64897,宝马3系,宝马3系 2024款 325Li M运动套装,34.99万,华晨宝马,中型车,汽油,国VI,2023.11,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4838*1827*1454,7.9,233,6.9,(标配)三年或10万公里,1601,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64900,宝马3系,宝马3系 2024款 325Li xDrive M运动套装,36.49万,华晨宝马,中型车,汽油,国VI,2023.11,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4838*1827*1454,8.2,230,7.3,(标配)三年或10万公里,1660,2115,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64896,宝马3系,宝马3系 2024款 325Li M运动曜夜套装,36.99万,华晨宝马,中型车,汽油,国VI,2023.11,135,300,8挡手自一体,4门5座三厢车,2.0T 184马力 L4,4838*1827*1454,7.9,233,6.9,(标配)三年或10万公里,1601,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64895,宝马3系,宝马3系 2024款 330i M运动曜夜套装,38.19万,华晨宝马,中型车,汽油,国VI,2023.11,180,400,8挡手自一体,4门5座三厢车,2.0T 245马力 L4,4728*1827*1452,6.3,250,7,(标配)三年或10万公里,1608,2060,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68594,宝马3系,宝马3系 2024款 330Li M运动曜夜套装,39.99万,华晨宝马,中型车,汽油,国VI,2023.11,180,400,8挡手自一体,4门5座三厢车,2.0T 245马力 L4,4838*1827*1454,6.3,250,7,(标配)三年或10万公里,1618,2070,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69229,宝马X5,宝马X5 2024款 xDrive 40Li 尊享型黑焰限量版,83.00万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2024.10,280,520,8挡手自一体,5门5座SUV,3.0T 381马力 L6,5060*2004*1776,5.5,250,8.90,(标配)三年或10万公里,2271,2850,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64451,宝马X5,宝马X5 2023款 xDrive 30Li M运动套装,61.50万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,190,400,8挡手自一体,5门5座SUV,2.0T 258马力 L4,5060*2004*1776,7.2,222,8.70,(标配)三年或10万公里,2157,2790,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64453,宝马X5,宝马X5 2023款 xDrive 30Li 尊享型M运动套装,64.50万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,190,400,8挡手自一体,5门5座SUV,2.0T 258马力 L4,5060*2004*1776,7.2,222,8.70,(标配)三年或10万公里,2157,2790,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64452,宝马X5,宝马X5 2023款 xDrive 30Li 尊享型M运动曜夜套装,64.50万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,190,400,8挡手自一体,5门5座SUV,2.0T 258马力 L4,5060*2004*1776,7.2,222,8.70,(标配)三年或10万公里,2157,2790,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64454,宝马X5,宝马X5 2023款 xDrive 40Li M运动套装,72.90万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,280,520,8挡手自一体,5门5座SUV,3.0T 381马力 L6,5060*2004*1776,5.5,250,8.90,(标配)三年或10万公里,2271,2850,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64449,宝马X5,宝马X5 2023款 xDrive 40Li M运动曜夜套装,72.90万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,280,520,8挡手自一体,5门5座SUV,3.0T 381马力 L6,5060*2004*1776,5.5,250,8.90,(标配)三年或10万公里,2271,2850,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64450,宝马X5,宝马X5 2023款 xDrive 40Li 尊享型M运动曜夜套装,80.00万,华晨宝马,中大型SUV,汽油+48V轻混系统,国VI,2023.08,280,520,8挡手自一体,5门5座SUV,3.0T 381马力 L6,5060*2004*1776,5.5,250,8.90,(标配)三年或10万公里,2271,2850,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65053,宝马X3,宝马X3 2025款 xDrive25L 豪华套装,34.99万,华晨宝马,中型SUV,汽油,国VI,2025.04,140,310,8挡手自一体,5门5座SUV,2.0T 190马力 L4,4865*1920*1664,8.9,214,8.1,(标配)三年或10万公里,1885,2460,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71573,宝马X3,宝马X3 2025款 xDrive30L 领先型 M运动套装,39.99万,华晨宝马,中型SUV,汽油,国VI,2025.02,190,400,8挡手自一体,5门5座SUV,2.0T 258马力 L4,4865*1920*1664,6.6,235,8.3,(标配)三年或10万公里,1915,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65054,宝马X3,宝马X3 2025款 xDrive30L 尊享型 M运动套装,44.99万,华晨宝马,中型SUV,汽油,国VI,2025.02,190,400,8挡手自一体,5门5座SUV,2.0T 258马力 L4,4865*1920*1664,6.6,235,8.3,(标配)三年或10万公里,1915,2450,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69371,宝马X3,宝马X3 2023款 xDrive25i M运动套装,39.96万,华晨宝马,中型SUV,汽油,国VI,2023.09,135,300,8挡手自一体,5门5座SUV,2.0T 184马力 L4,4737*1891*1689,8.9,210,8.5,(标配)三年或10万公里,1857,2510,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65385,宝马X3,宝马X3 2023款 改款 xDrive30i 领先型 M曜夜套装,44.39万,华晨宝马,中型SUV,汽油,国VI,2023.09,180,350,8挡手自一体,5门5座SUV,2.0T 245马力 L4,4737*1891*1689,6.8,230,8.6,(标配)三年或10万公里,1880,2510,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69387,宝马X3,宝马X3 2023款 改款 xDrive30i 尊享型 M曜夜套装,48.69万,华晨宝马,中型SUV,汽油,国VI,2023.09,180,350,8挡手自一体,5门5座SUV,2.0T 245马力 L4,4737*1891*1689,6.8,230,8.6,(标配)三年或10万公里,1880,2510,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70467,宝马X1,宝马X1 2024款 sDrive20Li X设计套装,28.89万,华晨宝马,紧凑型SUV,汽油,国VI,2024.10,115,230,7挡湿式双离合,5门5座SUV,1.5T 156马力 L3,4616*1845 *1641,9.2,206,6.9,(标配)三年或10万公里,1570,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62691,宝马X1,宝马X1 2024款 sDrive25Li X设计套装,31.69万,华晨宝马,紧凑型SUV,汽油,国VI,2024.10,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.9,229,7.2,(标配)三年或10万公里,1606,2090,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70466,宝马X1,宝马X1 2024款 sDrive25Li M运动套装,31.69万,华晨宝马,紧凑型SUV,汽油,国VI,2024.10,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.9,229,7.2,(标配)三年或10万公里,1606,2090,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63253,宝马X1,宝马X1 2024款 xDrive25Li X设计套装,34.99万,华晨宝马,紧凑型SUV,汽油,国VI,2024.10,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.7,227,7.6,(标配)三年或10万公里,1692,2175,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66609,宝马X1,宝马X1 2024款 xDrive25Li M运动套装,34.99万,华晨宝马,紧凑型SUV,汽油,国VI,2024.10,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.7,227,7.6,(标配)三年或10万公里,1692,2175,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60974,宝马X1,宝马X1 2023款 sDrive20Li X设计套装,28.89万,华晨宝马,紧凑型SUV,汽油,国VI,2023.04,115,230,7挡湿式双离合,5门5座SUV,1.5T 156马力 L3,4616*1845 *1641,9.2,206,6.9,(标配)三年或10万公里,1570,2055,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60975,宝马X1,宝马X1 2023款 sDrive25Li X设计套装,31.69万,华晨宝马,紧凑型SUV,汽油,国VI,2023.04,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.9,229,7.2,(标配)三年或10万公里,1606,2090,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60973,宝马X1,宝马X1 2023款 sDrive25Li M运动套装,31.69万,华晨宝马,紧凑型SUV,汽油,国VI,2023.04,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.9,229,7.2,(标配)三年或10万公里,1606,2090,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66548,宝马X1,宝马X1 2023款 xDrive25Li X设计套装,34.99万,华晨宝马,紧凑型SUV,汽油,国VI,2023.04,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.7,227,7.6,(标配)三年或10万公里,1692,2175,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66572,宝马X1,宝马X1 2023款 xDrive25Li M运动套装,34.99万,华晨宝马,紧凑型SUV,汽油,国VI,2023.08,150,300,7挡湿式双离合,5门5座SUV,2.0T 204马力 L4,4616*1845 *1641,7.7,227,7.6,(标配)三年或10万公里,1692,2175,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60890,宝马7系,宝马7系 2023款 735Li 豪华套装,91.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,200,400,8挡手自一体,4门5座三厢车,3.0T 272马力 L6,5391*1950*1548,6.7,250,7,(标配)三年或10万公里,2115,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56718,宝马7系,宝马7系 2023款 735Li M运动套装,91.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,200,400,8挡手自一体,4门5座三厢车,3.0T 272马力 L6,5391*1950*1548,6.7,250,7,(标配)三年或10万公里,2115,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60891,宝马7系,宝马7系 2023款 740Li 领先型 豪华套装,106.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,280,520,8挡手自一体,4门5座三厢车,3.0T 381马力 L6,5391*1950*1548,5.4,250,7.2,(标配)三年或10万公里,2145,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60888,宝马7系,宝马7系 2023款 740Li 领先型 M运动套装,106.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,280,520,8挡手自一体,4门5座三厢车,3.0T 381马力 L6,5391*1950*1548,5.4,250,7.2,(标配)三年或10万公里,2145,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60756,宝马7系,宝马7系 2023款 740Li 尊享型 豪华套装,126.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,280,520,8挡手自一体,4门5座三厢车,3.0T 381马力 L6,5391*1950*1548,5.4,250,7.2,(标配)三年或10万公里,2145,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60889,宝马7系,宝马7系 2023款 740Li 尊享型 M运动套装,126.90万,宝马(进口),大型车,汽油+48V轻混系统,国VI,2022.12,280,520,8挡手自一体,4门5座三厢车,3.0T 381马力 L6,5391*1950*1548,5.4,250,7.2,(标配)三年或10万公里,2145,2785,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68372,宝马i3,宝马i3 2025款 eDrive 35 L,35.39万,华晨宝马,中型车,纯电动,无,2024.09,210,400,无,4门5座三厢车,无,4872*1846*1481,6.2,180,无,(标配)三年或10万公里,2029,2530,无,无,0.52,10.75,10-80,0-100,286,无,1.62,526,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68371,宝马i3,宝马i3 2025款 eDrive 40 L 曜夜套装,38.39万,华晨宝马,中型车,纯电动,无,2024.09,250,430,无,4门5座三厢车,无,4872*1846*1481,5.6,180,无,(标配)三年或10万公里,2087,2580,无,无,0.53,12.25,10-80,0-100,340,无,1.59,592,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68373,宝马i3,宝马i3 2025款 eDrive 40 L 曜夜运动套装,41.39万,华晨宝马,中型车,纯电动,无,2024.09,250,430,无,4门5座三厢车,无,4872*1846*1481,5.6,180,无,(标配)三年或10万公里,2087,2580,无,无,0.53,12.25,10-80,0-100,340,无,1.59,592,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68089,宝马4系,宝马4系 2024款 425i M运动套装,38.69万,宝马(进口),中型车,汽油,国VI,2024.04,135,300,8挡手自一体,2门4座硬顶跑车,2.0T 184马力 L4,4773*1852*1395,7.5,235,7.0,(标配)三年或10万公里,1590,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62545,宝马4系,宝马4系 2024款 425i Gran Coupe M运动套装,38.69万,宝马(进口),中型车,汽油,国VI,2024.08,135,300,8挡手自一体,5门5座掀背车,2.0T 184马力 L4,4788*1852*1452,7.9,225,7.1,(标配)三年或10万公里,1685,2175,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
